,avg_domain_token_length,avg_path_token,avg_token_length,count_of_@,count_of_do,count_of_dot,count_of_exe,count_of_hyphen,count_of_redirect,domain_token_count,google,https,ip_consist,label,largest_domain,largest_path,largest_token,length_of_domain,not_port_80,path_token_count,rank_host,token_count
1277,8.666666666666666,0.0,7.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,28.0,0.0,0.0,0.0,4.0
1278,7.333333333333333,0.0,6.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,24.0,0.0,0.0,0.0,4.0
1279,5.666666666666667,0.0,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,19.0,0.0,0.0,0.0,4.0
1280,8.333333333333334,0.0,7.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,27.0,0.0,0.0,0.0,4.0
1281,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0
1282,5.333333333333333,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,6.0,10.0,18.0,0.0,3.0,0.0,7.0
1283,3.6666666666666665,10.5,7.125,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,23.0,23.0,13.0,0.0,4.0,0.0,8.0
1284,3.3333333333333335,5.666666666666667,4.428571428571429,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,12.0,0.0,3.0,0.0,7.0
1285,3.0,7.5,4.583333333333333,0.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,27.0,0.0,4.0,0.0,12.0
1286,4.0,7.0,4.75,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0,19.0,0.0,2.0,0.0,8.0
1287,2.75,6.0,3.5,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,14.0,0.0,1.0,0.0,6.0
1288,7.666666666666667,0.0,6.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,25.0,0.0,0.0,0.0,4.0
1289,3.6666666666666665,5.6,4.777777777777778,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,13.0,0.0,5.0,0.0,9.0
1290,4.333333333333333,2.0,3.8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,15.0,0.0,1.0,0.0,5.0
1291,4.666666666666667,0.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,0.0,0.0,0.0,4.0
1292,2.6666666666666665,5.333333333333333,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,10.0,0.0,3.0,0.0,7.0
1293,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,0.0,0.0,0.0,4.0
1294,5.0,4.666666666666667,4.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,8.0,9.0,17.0,0.0,3.0,0.0,7.0
1295,3.3333333333333335,6.0,4.571428571428571,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,12.0,0.0,3.0,0.0,7.0
1296,4.666666666666667,0.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,16.0,0.0,0.0,0.0,4.0
1297,2.75,7.0,3.6666666666666665,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,14.0,0.0,1.0,0.0,6.0
1298,2.75,7.0,3.6666666666666665,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,14.0,0.0,1.0,0.0,6.0
1299,6.0,0.0,5.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,13.0,0.0,0.0,0.0,3.0
1300,5.0,0.0,4.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17.0,0.0,0.0,0.0,4.0
1301,7.666666666666667,0.0,6.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,25.0,0.0,0.0,0.0,4.0
1302,3.6666666666666665,6.75,5.25,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,13.0,0.0,4.0,0.0,8.0
1303,6.0,0.0,5.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,20.0,0.0,0.0,0.0,4.0
1304,3.6,8.0,4.285714285714286,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0,22.0,0.0,1.0,0.0,7.0
1305,6.666666666666667,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,22.0,0.0,0.0,0.0,4.0
1306,8.666666666666666,10.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,10.0,20.0,28.0,0.0,1.0,0.0,5.0
1307,5.0,5.0,4.8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0,17.0,0.0,1.0,0.0,5.0
1308,3.0,10.0,4.333333333333333,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,15.0,0.0,1.0,0.0,6.0
1309,5.333333333333333,6.333333333333333,5.571428571428571,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,18.0,0.0,3.0,0.0,7.0
1310,3.6666666666666665,8.5,5.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,13.0,0.0,2.0,0.0,6.0
1311,8.333333333333334,0.0,7.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,27.0,0.0,0.0,0.0,4.0
1312,4.666666666666667,5.666666666666667,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,9.0,16.0,0.0,3.0,0.0,7.0
1313,3.75,0.0,3.8,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0,5.0
1314,4.666666666666667,0.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,0.0,0.0,0.0,4.0
1315,4.5,0.0,4.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,3.0
1316,4.25,0.0,4.2,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,20.0,0.0,0.0,0.0,5.0
1317,3.0,5.75,4.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,11.0,0.0,4.0,0.0,8.0
1318,6.333333333333333,0.0,5.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,21.0,0.0,0.0,0.0,4.0
1319,5.0,0.0,4.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17.0,0.0,0.0,0.0,4.0
1320,5.0,0.0,4.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17.0,0.0,0.0,0.0,4.0
1321,9.666666666666666,0.0,8.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,31.0,0.0,0.0,0.0,4.0
1322,5.666666666666667,0.0,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,19.0,0.0,0.0,0.0,4.0
1323,6.5,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,29.0,0.0,0.0,0.0,5.0
1324,7.0,0.0,6.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,23.0,0.0,0.0,0.0,4.0
1325,7.0,0.0,6.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,23.0,0.0,0.0,0.0,4.0
1326,13.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,27.0,0.0,0.0,0.0,3.0
1327,3.0,5.5,4.75,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,11.0,0.0,8.0,0.0,12.0
1328,3.0,5.75,4.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,11.0,0.0,4.0,0.0,8.0
1329,4.5,0.0,4.4,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,21.0,0.0,0.0,0.0,5.0
1330,6.333333333333333,7.333333333333333,6.428571428571429,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,13.0,21.0,0.0,3.0,0.0,7.0
1331,7.666666666666667,0.0,6.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,25.0,0.0,0.0,0.0,4.0
1332,5.5,7.0,6.1,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,25.0,0.0,5.0,0.0,10.0
1333,6.333333333333333,7.333333333333333,6.428571428571429,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,13.0,21.0,0.0,3.0,0.0,7.0
1334,4.666666666666667,5.625,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,16.0,0.0,8.0,0.0,12.0
1335,5.5,10.0,6.571428571428571,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0,25.0,0.0,2.0,0.0,7.0
1336,4.666666666666667,0.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,0.0,0.0,0.0,4.0
1337,4.666666666666667,6.0,5.454545454545454,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,16.0,0.0,7.0,0.0,11.0
1338,5.666666666666667,0.0,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,19.0,0.0,0.0,0.0,4.0
1339,3.0,4.25,3.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,11.0,0.0,4.0,0.0,8.0
1340,5.5,6.5,5.909090909090909,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,25.0,0.0,6.0,0.0,11.0
1341,5.0,6.8,5.888888888888889,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,14.0,14.0,17.0,0.0,5.0,0.0,9.0
1342,6.666666666666667,10.0,6.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,14.0,14.0,22.0,0.0,2.0,0.0,8.0
1343,4.25,10.0,5.222222222222222,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,14.0,14.0,20.0,0.0,2.0,0.0,9.0
1344,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,0.0,0.0,0.0,4.0
1345,3.75,12.0,5.166666666666667,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,18.0,0.0,1.0,0.0,6.0
1346,3.5,0.0,3.6,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,17.0,0.0,0.0,0.0,5.0
1347,4.25,4.5,4.333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,20.0,0.0,4.0,0.0,9.0
1348,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,0.0,0.0,0.0,4.0
1349,3.3333333333333335,0.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,4.0
1350,4.666666666666667,8.0,3.4545454545454546,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,16.0,0.0,1.0,0.0,11.0
1351,4.333333333333333,4.5,4.375,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,15.0,0.0,4.0,0.0,8.0
1352,4.333333333333333,5.0,4.571428571428571,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,15.0,0.0,3.0,0.0,7.0
1353,3.3333333333333335,9.0,5.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,11.0,11.0,12.0,0.0,2.0,0.0,6.0
1354,4.75,0.0,4.6,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,22.0,0.0,0.0,0.0,5.0
1355,3.0,10.0,4.6,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,11.0,0.0,1.0,0.0,5.0
1356,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0
1357,3.25,4.333333333333333,3.75,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,16.0,0.0,3.0,0.0,8.0
1358,3.0,5.5,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,11.0,0.0,2.0,0.0,6.0
1359,3.6666666666666665,0.0,3.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,13.0,0.0,0.0,0.0,4.0
1360,3.0,7.666666666666667,5.142857142857143,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,11.0,11.0,11.0,0.0,3.0,0.0,7.0
1361,5.5,0.0,5.2,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,25.0,0.0,0.0,0.0,5.0
1362,3.6666666666666665,0.0,3.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,13.0,0.0,0.0,0.0,4.0
1363,3.0,8.0,4.2,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,11.0,0.0,1.0,0.0,5.0
1364,5.5,6.0,5.333333333333333,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,12.0,25.0,0.0,1.0,0.0,6.0
1365,3.25,5.6,4.5,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,16.0,0.0,5.0,0.0,10.0
1366,3.25,6.0,4.375,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,16.0,0.0,3.0,0.0,8.0
1367,3.25,5.0,3.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,16.0,0.0,2.0,0.0,7.0
1368,7.333333333333333,5.0,5.75,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,6.0,16.0,24.0,0.0,4.0,0.0,8.0
1369,3.8,6.666666666666667,4.777777777777778,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0,23.0,0.0,3.0,0.0,9.0
1370,4.333333333333333,0.0,4.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,15.0,0.0,0.0,0.0,4.0
1371,3.75,4.0,3.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,18.0,0.0,2.0,0.0,7.0
1372,4.0,6.5,4.833333333333333,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,14.0,0.0,2.0,0.0,6.0
1373,4.2,6.0,4.428571428571429,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,25.0,0.0,1.0,0.0,7.0
1374,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,14.0,0.0,1.0,0.0,5.0
1375,4.0,5.666666666666667,4.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,14.0,0.0,3.0,0.0,7.0
1376,3.25,7.0,4.75,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,13.0,13.0,16.0,0.0,3.0,0.0,8.0
1377,4.4,5.0,4.6,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,26.0,0.0,4.0,0.0,10.0
1378,3.0,4.5,3.7,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,19.0,0.0,4.0,0.0,10.0
1379,4.25,4.0,4.166666666666667,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,20.0,0.0,1.0,0.0,6.0
1380,6.0,6.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,13.0,0.0,1.0,0.0,4.0
1381,5.75,0.0,5.4,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,26.0,0.0,0.0,0.0,5.0
1382,6.75,0.0,6.2,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,30.0,0.0,0.0,0.0,5.0
1383,2.75,6.333333333333333,4.25,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,14.0,0.0,3.0,0.0,8.0
1384,4.666666666666667,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,16.0,0.0,2.0,0.0,6.0
1385,5.333333333333333,7.5,6.25,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,18.0,0.0,4.0,0.0,8.0
1386,5.0,5.0,4.833333333333333,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,17.0,0.0,2.0,0.0,6.0
1387,5.0,4.666666666666667,4.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0,17.0,0.0,3.0,0.0,7.0
1388,6.666666666666667,10.333333333333334,7.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,17.0,17.0,22.0,0.0,3.0,0.0,7.0
1389,4.333333333333333,5.666666666666667,4.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,15.0,0.0,3.0,0.0,7.0
1390,4.666666666666667,4.0,4.4,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,16.0,0.0,1.0,0.0,5.0
1391,3.6666666666666665,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,1.0,0.0,5.0
1392,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,14.0,0.0,1.0,0.0,5.0
1393,4.333333333333333,0.0,4.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,15.0,0.0,0.0,0.0,4.0
1394,5.333333333333333,6.0,5.333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,10.0,18.0,0.0,2.0,0.0,6.0
1395,4.666666666666667,4.0,3.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,16.0,0.0,2.0,0.0,10.0
1396,4.333333333333333,9.4,7.111111111111111,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,14.0,14.0,15.0,0.0,5.0,0.0,9.0
1397,4.333333333333333,5.666666666666667,4.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,15.0,0.0,3.0,0.0,7.0
1398,3.3333333333333335,10.0,4.8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,12.0,0.0,1.0,0.0,5.0
1399,4.666666666666667,5.0,4.6,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,16.0,0.0,1.0,0.0,5.0
1400,4.666666666666667,8.0,5.2,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,16.0,0.0,1.0,0.0,5.0
1401,6.666666666666667,7.0,6.428571428571429,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,9.0,14.0,22.0,0.0,3.0,0.0,7.0
1402,5.666666666666667,7.5,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,19.0,0.0,2.0,0.0,6.0
1403,6.666666666666667,7.666666666666667,6.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,22.0,0.0,3.0,0.0,7.0
1404,4.666666666666667,4.333333333333333,4.428571428571429,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,16.0,0.0,3.0,0.0,7.0
1405,6.666666666666667,5.333333333333333,5.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,10.0,22.0,0.0,3.0,0.0,7.0
1406,4.0,6.166666666666667,5.3,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,14.0,0.0,6.0,0.0,10.0
1407,6.666666666666667,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,22.0,0.0,0.0,0.0,4.0
1408,5.666666666666667,0.0,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,19.0,0.0,0.0,0.0,4.0
1409,6.25,6.0,5.833333333333333,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,12.0,28.0,0.0,1.0,0.0,6.0
1410,3.75,4.5,4.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,18.0,0.0,2.0,0.0,7.0
1411,5.0,0.0,4.8,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,23.0,0.0,0.0,0.0,5.0
1412,6.666666666666667,3.6666666666666665,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,22.0,0.0,3.0,0.0,7.0
1413,4.333333333333333,4.0,4.142857142857143,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,15.0,0.0,3.0,0.0,7.0
1414,2.5,9.0,4.571428571428571,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,13.0,0.0,2.0,0.0,7.0
1415,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0
1416,6.0,0.0,5.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,13.0,0.0,0.0,0.0,3.0
1417,6.666666666666667,10.333333333333334,7.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,17.0,17.0,22.0,0.0,3.0,0.0,7.0
1418,4.0,6.0,4.857142857142857,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,14.0,0.0,3.0,0.0,7.0
1419,5.666666666666667,5.0,5.166666666666667,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,11.0,19.0,0.0,2.0,0.0,6.0
1420,3.3333333333333335,2.3333333333333335,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,12.0,0.0,3.0,0.0,7.0
1421,5.666666666666667,0.0,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,19.0,0.0,0.0,0.0,4.0
